review_text,review_rating,author_id,author_name,author_photo,author_app_version,review_timestamp,review_datetime_utc,review_likes,app_developer_reply,app_developer_reply_timestamp,app_developer_reply_datetime_utc
"The only thing I don't like about crowd evolution is how sometimes the ads don't work, I know that sounds weird but sometimes I press on the optional ads to get the extra years at the starting and stuff like that but they don't work. Play so never mind I had to delete and we install the game because it was buggy and I couldn't play and now it has made me restart",3,101615106271367653652,phoenix penn,https://play-lh.googleusercontent.com/a-/ACNPEu81p1WJDu1adg-R_3MxmAnJF1ne-1ZG0Wib3kuq,2.22.1,1660042594,2022-08-09T10:56:34.000Z,18,,,
"HORRIBLE game !!!! Don't waste time installing....Every time you finish more than 2 levels it freezes during the ad and takes you back to where you were.....game graphics and play are sketchy and jumpy,there are a lot of better playing games out there,I am going to uninstall and not ever download another game by these developers.I'd give 0 stars if I could",1,108320706748973479411,Gerald Rhodes,https://play-lh.googleusercontent.com/a-/ACNPEu8QwBmQfNM17heXL6oBw9RMSlVPtfgoRt4iupauGA,2.24.1,1660352681,2022-08-13T01:04:41.000Z,1,,,
I downloaded this game so I could watch ads all day. It does that well but in between ads there's a mini game where you run through gates. Luckily it's over after 10-15 seconds but it interrupts all these sweet ads I came for. If they can patch that out I'll happily rate 5 stars,1,108170245900921553965,NeonChimp Industries,https://play-lh.googleusercontent.com/a/ALm5wu0KjbAj0qSzMOaHE8vNfRq98n-YZ2unIaZsdzLt=mo,2.26.2,1662836998,2022-09-10T19:09:58.000Z,0,,,
"Really boring, & too easy in the early levels to provide any motivation to keep playing. The game *might* merit a second star, BUT the notifications are the most obnoxious that I've ever seen. Sure, I could turn off the notifications, but I'd much rather delete the game altogether.",1,102975450909062627782,David Sundland,https://play-lh.googleusercontent.com/a-/ACNPEu_TBYAw_U5KFNtpsoYRRg9_pH4fSbAHNdbPdvBcng,2.25.1,1661010644,2022-08-20T15:50:44.000Z,1,,,
"Ads. Finish a level? Ad. Quick upgrade? Ad. Money bonus? Ad. Ads at the bottom of the game. Ads at level progression. This is by far the most ad ridden game I have ever downloaded. I get that ads bring revenue but good lord, this is just toxic. If you like 30 second ads for every 10 seconds of game play, this is for you.",1,100450497791640319218,Evan Strick,https://play-lh.googleusercontent.com/a-/ACNPEu9c-B7F9WCrHtrOsYfkfPchYaRxyCTObE3w70sH3A,2.25.1,1661403137,2022-08-25T04:52:17.000Z,1,,,
I have played this game for the past half hour or so and I can say that the game is way too rudimentary. Ads plague the soul existence of everything that goes on in this game and it becomes overwhelming how repetitive it becomes. The levels are short and provide no substance. Sorry but it's just another waste of time.,1,107269922201049859314,Dylan Multanen,https://play-lh.googleusercontent.com/a-/ACNPEu_lXxyGT9LsfTSsq_2G7cqGaZf2Cipa2cQHDFTfDA,2.24.0,1660185184,2022-08-11T02:33:04.000Z,1,,,
"You don't get any evolution progress by playing longer, if you wanna something new you have to watch ad's and that's it. You can get same map several times, so there is no map randomiser. Gun types are not based on years, on one map you can have laser guns on year 1000+ and on next one you get bows on same year, not talking about bonus guns that you can find on the map.",1,108385098176593200414,Ман[Як],https://play-lh.googleusercontent.com/a-/ACNPEu-7kFGyMIi_lieip2E8h_wF6epA_SnjtGrFUQvN,2.17.03,1657191813,2022-07-07T11:03:33.000Z,16,,,
Way way way to many adds? And you have to push like 3 or 4 x's on that one ad just to exit out of it you push One x and makes you wait 10 seconds you push another x and then you got to wait a few seconds and then you can finally go back to playing a game after that level you get another ad on top of the ads they want you to watch to get special items I tried to deal with it but I feel like I'm spending more time trying to get off ads than playing the game so I'm deleting it,1,111814869081813152700,OSO,https://play-lh.googleusercontent.com/a-/ACNPEu8ms9cGwpSOd3bQC8jo-dmcv4Gzq_SjF_QlrsTrzA,2.24.1,1660677203,2022-08-16T19:13:23.000Z,1,,,
"it delivers what the add says, so I'd give it 3 stars, simple and easy to understand which is good when you're bored. The ads after every turn is to be expected from this type of game , that's why I give it a 3 star, you could just turn of your WiFi when playing to avoid the ads. Either way, pretty nice game",3,109271245162576101308,Sky Fizh,https://play-lh.googleusercontent.com/a-/ACNPEu8ShQgLEFGXWshzfLCG0zj1L51HCc15piNaMh_p,2.20.1,1659272272,2022-07-31T12:57:52.000Z,5,,,
"I like the game concept, but you'll spend more than half your time with timers or videos. If you buy the no-ads version, you still can't upgrade or get content without more videos and the timers don't go away.",2,102912354370354901319,Richard Dansie,https://play-lh.googleusercontent.com/a-/ACNPEu8eURfTP__PCkZ3gHbW2taBt690aJhSzRrll_dEej8,2.26.2,1662908888,2022-09-11T15:08:08.000Z,0,,,
"It's the same old story, you found it as an ad you thought, hey that looks like a time killing app let me download it and see what it is all about, but unfortunately as soon as you start the game you're bombarded with ads, terrible frame rate and (all though rollic games wants you to believe otherwise) same old same old blob character and overall simple graphic style you have seen a million times before. You wouldn't believe me if i told you that they have ""talented and creative game developers""",2,100486454417149844140,Auratone,https://play-lh.googleusercontent.com/a-/ACNPEu8kU8a9AAcMsOacEBCLvUcWm25s9ZQoiSHJo36oig,2.20.0,1658835350,2022-07-26T11:35:50.000Z,5,,,
The game can have 5 stars but ads are way too much to let the user play the game. 3 to 5 ads to start level and to finish it. Plus I think the same itself requires a lot of changes in every aspect because it looks like the game was developed not to play but to run ads and get the revenue.,2,115858579328461825909,Shashwat Shrivastava,https://play-lh.googleusercontent.com/a-/ACNPEu9vPdKJMGylI3h-6-kTDvgWv9cgERrZ_4clI-bvcp8,2.20.0,1659014317,2022-07-28T13:18:37.000Z,30,,,
"Ads with a bit of gameplay This game is fun, a good time killer. But you don't get to play anywhere near as much as you get to watch ads. The ads completely ruin the experience.",1,115787520431080793087,Alain Robineau,https://play-lh.googleusercontent.com/a-/ACNPEu-CERhaU1wrhNOgGSNooCrQiBlm0vKi4sZbAlBBOQ,2.26.5,1663624844,2022-09-19T22:00:44.000Z,1,,,
"This game super fun I really recommend it. The only reason I gave it 3 stars and not 5 (which is what it deserves) , is because it still has some bugs, such as when ever I finish a round and want to get a bonus by watching a short ad, It doest work, I keep trying over and over, I even uninstalled and reinstalled the game, and it still didn't work. I hope this bugs get fixed soon because I really love this game.",3,106178716715954343537,Saeed Tafish,https://play-lh.googleusercontent.com/a/ALm5wu3pNfhC8GGpI9sqcjekMoc8tv5oYzq_-TW1i2rn=mo,2.20.0,1658887572,2022-07-27T02:06:12.000Z,26,,,
I don't understand why everyone complains about ads. Yes there are interstitial ads for upgrades (30 second ones) but the others can be skipped after 5 seconds. Not overwhelming at all and actually a pretty fun and repetitive game to play. Good time waster and the math challenges aren't bad but still keep your mind thinking.,4,104774397390549746519,Jesse Scally,https://play-lh.googleusercontent.com/a-/ACNPEu89b0EhiPElZb51YdXXVE5GHTEWKd53ib7mzzbbOQ,2.25.1,1660930283,2022-08-19T17:31:23.000Z,3,,,
"Could have been fairly decent but it's just another tale of a company not knowing when too many ads is just too many. Uninstalled after 1 play. Short levels, multiple ads between them.",2,108177641334083644960,Frank H.,https://play-lh.googleusercontent.com/a-/ACNPEu_MS--fhfzJkFsmZNSoUaVunAb4ZIfc4KPzaz3pjw,2.26.3,1663214101,2022-09-15T03:55:01.000Z,0,,,
"Terrible Experience, After every damn level there is an add. Every single thing in this game is an add. I understand needing to make money but damn, I'm getting rid of this game because of that. To many ads and wasting time. DON'T DOWNLOAD, waste of time and memory",1,108896692566251359904,TX Made,https://play-lh.googleusercontent.com/a-/ACNPEu_13bwcEC5o1EbCc_AEGq6OLCQS2aUrVCFNsOK54A,2.24.0,1660084354,2022-08-09T22:32:34.000Z,2,,,
"I paid for no ads and there are still ads after each play, further to that the play may last under 20 seconds and then you have a 30 sec ad! like really! these ad based games make people lose interest.",1,107745785665730252269,Anthony Richard,https://play-lh.googleusercontent.com/a/ALm5wu1En8WhOy3hXiCV3nzpDjhk1H8BOjeXcgxqLnCJ=mo,2.26.1,1662268682,2022-09-04T05:18:02.000Z,0,,,
Concept is good...But difficulty level/length of game and ad management sucks....... You should try for more difficulty level...and if someone fails then you should ask for add to give additional upgrade.....,1,113617113270891906408,sushant barge,https://play-lh.googleusercontent.com/a-/ACNPEu8x9AvapfC-1hMSBojFGMO-cTiK_UWMDrTx0kTO2g,2.26.2,1662883737,2022-09-11T08:08:57.000Z,0,,,
"Non stop ads! Ads while you play, offers an upgrade if you watch an ad, but you have to wait to decline. Video ad between level. Ad ad ad ad ad!!! It takes 3 times longer to get past all the ads and ad-powered offers than it does to play the levels, which are insanely easy. No challenge. What's better, adding 5 people, or losing half? DERP!",1,105402514240335445601,Matt McNicol,https://play-lh.googleusercontent.com/a/ALm5wu1dru6wirnmrxthUNsbnDBcAs1BG0cDalKlH7No=mo,2.22.1,1659687829,2022-08-05T08:23:49.000Z,2,,,
Super boring too many ads its like an ad every level.. don't bother downloading its super easy a 7 year old could win this game no challenges or super hard levels that would up my stars if there were challenging levels.,1,102057844501017539385,Tony !!,https://play-lh.googleusercontent.com/a-/ACNPEu-eMMfYayk9MY_c9plUnxYvRmBpTOY8UNgbemPo5w,2.26.0,1661621285,2022-08-27T17:28:05.000Z,0,,,
"Too many ads. I dont know why this is so needed, but if i cant play without ads, its not really worth my time. Even if the ads were only every 5 levels or so, thatd be more bearable, but AFTER EVERY SINGLE LEVEL... thats just unecessary. But the stupid ad click bait for other games is probably the most agrivating part of any app game. Also unoriginal, dont know how many games there are with the exact same format. I'd go back to playing random dice.",2,107688371917836096474,James White,https://play-lh.googleusercontent.com/a-/ACNPEu8OInRVkCCwnz8KjKSFX-oLcL_X6dz2aT3nkghw8w,2.17.22,1657474437,2022-07-10T17:33:57.000Z,37,,,
I downloaded it so I could write a review without playing the game... The ads and similarity to the hundreds of other games with the same concept and stupid ads make me want to say don't do what I and mainly others have done and support app creators like this. Also after trying I can't get past lvl 1. It won't let me pass up the bonus by watching an ad. And when I watch the ad it won't let me do anything else but watch more ads... This is the worst game by far,1,108812236623251856313,Trae Petersen,https://play-lh.googleusercontent.com/a-/ACNPEu991eNi66UWHc0YhbluIyM1s9HBM0tpnSRn5IcA,2.20.1,1661743708,2022-08-29T03:28:28.000Z,0,,,
"Just an Ad farm. Very basic, very repetitive game. The levels are super short. The adverts you sre firced to watch at the end of EVERY single level are longer than the actual game levels. A lot of the time you have 2 watch 2 ads per level. This is nothing but a way to cram ads down your throat and farm Ad revenue.",1,116111033299864768999,Dominic Devonport,https://play-lh.googleusercontent.com/a-/ACNPEu-q_rf-dRrJIqqxM8Jsa6Rwj7nurubK32BwbzNR,2.24.0,1660152847,2022-08-10T17:34:07.000Z,1,,,
"Game as it is, interesting, to play with 0 IQ and waste time, awesome, but Ads? I have never played a game with this much, in 10 minutes of playing you get 9 minutes of ads and 1 minute of gamr time. Catastrophic.",1,110681674022717919899,Djordje Jevtic,https://play-lh.googleusercontent.com/a/ALm5wu3F8-l_ApS4uRm-yN34JAmk4x-3ISATF_zp-zm-=mo,2.26.2,1662916849,2022-09-11T17:20:49.000Z,0,,,
"It's nice but the game isn't as responsive to touch as you'd expect, it freezes at times. It has alot of Ads but it's mainly when you want in-game bonuses.",3,113157849727957405498,Prince Knows,https://play-lh.googleusercontent.com/a-/ACNPEu-khjawkxgv6YJ25P8sY3x6cecAeHmEoGnCLq792A,2.26.1,1662630351,2022-09-08T09:45:51.000Z,7,,,
"I really want to like to game, but half of the buttons your supposed to press to buy or unlock don't load in or load completely. Also I have been unlocking the same character for almost 30 levels. It keeps dropping to 20 or 40 percent after every completed level. It's just too buggy to enjoy.",2,115970902685271765247,Brandon Kelley,https://play-lh.googleusercontent.com/a-/ACNPEu-Fwo9WYHz8N0bMqTfKLio2iCbw4HfsimYWHb1tPQ,2.20.1,1659488999,2022-08-03T01:09:59.000Z,1,,,
It is as shown in adds. I made it to level 33 without any extra items. But after that you will need to buy some power ups. But its very easy to get money without watching videos. Not a terrible game but it gets repetitive too quickly.,3,105885228109625810924,Saul De Leon,https://play-lh.googleusercontent.com/a/ALm5wu0SnpihBVPeqj7mMc4Ygwzjg1KuQpNSCpXRCxtF=mo,2.22.1,1660052672,2022-08-09T13:44:32.000Z,1,,,
One of the worst app... They made the app just to made you watch their ads... Most of the time app is unresponsive... And you can't even skip ads... Terrible. Deleting the app within few minutes of download.,1,107728170588344911469,Ankit Pandey,https://play-lh.googleusercontent.com/a-/ACNPEu-Lx2YBFTf524OvI5ef6VsH4x6zrEF2GPL5KExBZg,2.26.0,1662045723,2022-09-01T15:22:03.000Z,0,,,
"Trash adware. After the first 3 levels, which had dozens of buttons offering cheats in exchange for watching ads, the game begins forcing you to watch ads that last longer than the levels. If you play this trash, you will find yourself spending far more time watching ads than playing the game.",1,106365308091602441401,Chibi Kami,https://play-lh.googleusercontent.com/a-/ACNPEu8G3oLAPajGJitioU4q2qwEKsa_FnxJeDQdWKtd,2.24.1,1660441221,2022-08-14T01:40:21.000Z,1,,,
"This game would be loads of fun but with the constant pop up ads as well as everything in the game being locked behind ads and the constant offers locked behind ads, they make it impossible to do things like unlock new characters without watching a million ads. You would make more money and gain a lot more long term players if you toned down the ads.",1,116152259632303712023,Jerry Jones,https://play-lh.googleusercontent.com/a/ALm5wu2BnHfCMpsB2PVxxPERS2gfAgi_T1vatlZ20cTH=mo,2.25.1,1661092359,2022-08-21T14:32:39.000Z,1,,,
Absolutely shocking Far too many ads that it makes the game unplayable and wouldn't recommend to my worst enemies! Definitely won't be playing this game again and think games like this should be investigated!!!,1,106472745768837711622,Stephen Taylor,https://play-lh.googleusercontent.com/a/ALm5wu3Z4Gf2NevqhYtmDjnEqKos7jcUG4dL255APlrq=mo,2.26.2,1663268112,2022-09-15T18:55:12.000Z,0,,,
"played 2 levels and saw about 8 ads. at least half of those were 30 second ads that can't be skipped. every level completion there's an ad, every reward offered there's an ad, every reward received there's an ad, every damage boost option guess what.... there's an ad. between the 2nd and 3rd level is where 5 of those ads came in. I'm curious if it's compounded and the amount of ads is increase with each level. gonna pay 2 more levels. I'll report back in a week when that's done.",1,116963856008596364143,Jo Be,https://play-lh.googleusercontent.com/a/ALm5wu02CYyWqPSAFD5O6a7_k040UypBEXsbSZQB0K_8=mo,2.20.1,1659560084,2022-08-03T20:54:44.000Z,5,,,
"really good game and concept however, I suggest let players think much, like, let choices be of different units ""+2 years and +25 months"" or different signs ""+24 years and ×2"", please not the basics. (Update) From 4 star rate to 3 stars: Laggy, but I assumed twas just my phone. Bugs, there are times where the group passes thru the baricade. Also, I'm about level 27 already, still not much hard, maybe push difficulties about 5 levels earlier than the current.",3,106956362201801188037,The Last Time,https://play-lh.googleusercontent.com/a-/ACNPEu9Vx1gsvtoLRN1ZKlAj0ZZF-bpvpSJXAfkXcIhczA,2.24.0,1660304776,2022-08-12T11:46:16.000Z,13,,,
"Stuck at stone age, there doesn't seem a way to progress, I am stuck at level 125 and there's nothing more than the same. Is this really it or am I missing something to get to bronze age? If not I've had my fu. For those reading this review, just ditch after 30 or 40, there's nothing left to offer or to challenge",2,101155517132839973901,Brandon Wong,https://play-lh.googleusercontent.com/a/ALm5wu1iuqkGIZBYAtlRKSSM7u7WTkRqE3uAkxGKrZJr=mo,2.26.5,1663618864,2022-09-19T20:21:04.000Z,0,,,
Game lags bad. it doesn't pick up gates I go thru and when it glitches it will speed me thru the match without registering anything and I can't go any further in my game since it freezes at the boss and won't end the match.,1,109429629930208541404,Jeremy Nichols,https://play-lh.googleusercontent.com/a/ALm5wu10lZskvC3I6SLLkIWbV5gUDZ_GcxE-CnTc1nBQ=mo,2.26.1,1662638855,2022-09-08T12:07:35.000Z,0,,,
"Way too many ads. Play 30 seconds, go through almost 5 minutes of ads. If you like watching ads, with some gameplay thrown in there occasionally then this is for you.",1,112654090746344517101,Ryan Minns,https://play-lh.googleusercontent.com/a-/ACNPEu-tNQiuAIIFBkQhaBBhctLc3hQ5kD39GhEFxQp9,2.26.5,1663526904,2022-09-18T18:48:24.000Z,0,,,
"well, at least the game IS like the ads, also gameplay is easy, just pick highest evolution years and +people. Ads for bigger evolutions not necessary to win. But that's about it, nothing special about this game",3,112181312692311146583,Mad Knight of Madness,https://play-lh.googleusercontent.com/a/ALm5wu1z1vXbF4BRraLVn9Qs9yFyR2mhr_Hpr6Gx3a1v=mo,2.26.5,1663465245,2022-09-18T01:40:45.000Z,0,,,
DONT DOWNLOAD!!!!! Game crashes every 5 seconds I can't finish first level AND it's overheating my phone I've had the app for less than 24 hours and had to factory reset my phone and tablet.,1,109428548463507014177,Dk Kong,https://play-lh.googleusercontent.com/a/ALm5wu0bxt4R_UGmgISsbE4B8SA8KlOGMG2J70J_x3WI=mo,2.26.0,1661802843,2022-08-29T19:54:03.000Z,0,,,
"If you love ads, this is your game! I normally don't mind ads to an extent on free games as it helps monetize and support the development. For basically every action in this game there is an ad.",2,107743113960829300270,Joshua Leyendecker,https://play-lh.googleusercontent.com/a-/ACNPEu_tk7VqR5Ted1eWt7rf6TDaz8DT0dDBwQfuUsHo2g,2.26.5,1663531236,2022-09-18T20:00:36.000Z,0,,,
Right now I'm on level 198 and I have maxed out the amount of units the game gives me to start. Now when I reach the end the first row of enemies runs at me and get automatically killed the the second row won't move than the third and fourth are trying to but are getting blocked by the second row.,3,115991927197099909044,The_Shredder_91,https://play-lh.googleusercontent.com/a-/ACNPEu-DE4dmMdTFnHDYPxvJOfwDslpT82GzKhIO1d9v,2.25.1,1661313682,2022-08-24T04:01:22.000Z,1,,,
"Can't even make it past level 1. Not because the even requires skill, it's because you beat it and get met with ""ad for more cash"" or ""no thanks"". Try to tap no thanks, nothing. Kinda weird. Try the ad, ad plays, back to same screen. If I wanted an ad player, YouTube has better selection and actually works",1,113135466394904120332,Joshua Landers,https://play-lh.googleusercontent.com/a-/ACNPEu8FX9hsEvLPj3PPbzGPzi_5en4jTmsdIlIzzSyAVw,2.25.1,1661337087,2022-08-24T10:31:27.000Z,1,,,
"After playing this game for about 15 minutes I've figured out the scope of the game is to watch as many ads for other games as possible. You can do this by pressing literally anything in the game. Even if you pay the $3 to remove ads, all you end up doing is watching ads the whole time...",1,114665241988141219813,angelo1085,https://play-lh.googleusercontent.com/a/ALm5wu0iWdmc9BkFuTN6DahjipZtW4r7KDE-VhXz8D03=mo,2.25.1,1661369346,2022-08-24T19:29:06.000Z,1,,,
The actual play time is less than the time watching ads. Graphics are so basic that it looks the game was designed for a day. Different options have no relation to previous ones or next ones. This game is a lazy money maker,1,108708071480143319947,V. Nosferon,https://play-lh.googleusercontent.com/a-/ACNPEu_24ga5ZPXT7B4MsWvR6kAyDvO6foe6BN7JFJkg7g,2.25.1,1661181832,2022-08-22T15:23:52.000Z,1,,,
Why I can't watch any ads. I'm trying to click watch sds to get more money but it's not even responding. I hope developers can fix this problem. I want to watch ads not only to help me progress but I also want to help the game developers by just watching ads.,3,114854345874590052557,Joaquin,https://play-lh.googleusercontent.com/a-/ACNPEu8WALUqfiwr1MxCUkSgOjVeJprH1cIKEcuuvL9VLA,2.25.1,1661244651,2022-08-23T08:50:51.000Z,1,,,
"tried it out of curiosity. The ads implementation is horrible, no matter what you do the system won't allow you to get past the ad without going to the ad app page for download",1,104810140095152553014,Hector Villagran,https://play-lh.googleusercontent.com/a-/ACNPEu81GUWQ2nIGBSZ4y-AL4sPJQ5V3CzhvQ4avdzcC4ZY,2.26.5,1663544142,2022-09-18T23:35:42.000Z,0,,,
Ads are as long as it takes to pass a level. This game was made for the devlopers to make money as fast as possible through ads because people will uninstall it due to no gane difficulty. Good game idea mixed with a dumb agressive sales strategy!,1,104942242853203872919,AJ Esterhuyse,https://play-lh.googleusercontent.com/a-/ACNPEu-ER_SIE5p79-D9ntBzz92H6YqESr8ffh46JR_6Og,2.26.1,1662533939,2022-09-07T06:58:59.000Z,0,,,
"I like this game and it's very addicting. However, I am getting increasingly frustrated with the ads. I understand the ads for a reward, but being forced to watch an ad is too much. I also have issues with my high score. I have scored really high amounts and stayed on my 1st score. This isn't a deal breaker, but makes it not as competitive with my siblings. These ads are making me consider unistalling especially since it won't save my scores. It is fun and all but the ads are too much for me.",3,116083962719479988838,Tim B,https://play-lh.googleusercontent.com/a-/ACNPEu84Wxu8DF5r0NGLwPQcZBLVbNzij84w2EIsK55pcg,286,1663642624,2022-09-20T02:57:04.000Z,11,"Hi, we are sincerely sorry for the ads. We understand your frustration and we will surely look into this matter. We will lower the number of ads in the game to not interrupt our amazing players in game-play. And regarding your second issue please do contact us from inside the game so that we could resolve your issue ASAP.
",1663648203.0,2022-09-20T04:30:03.000Z
"I like the core game. It's a decent 2048 implementation. Except it seems to be designed around ads. The rewards are not enough to progress thru the game unless you watch a LOT of ads - a ridiculous amount. Want to swap a piece? You will have to watch two ads. Ads are a minimum of 30 - 60 secs.. Many are longer & require you to interact thru 2 or 3 screens. And it's the same awful ads over and over and over again. No, I don't want to download Mistplay - Ever.",3,102150298450171542832,Bruce Sullivan,https://play-lh.googleusercontent.com/a-/ACNPEu87i7nalUpkLhm2j_1402WKnRHfG4icKfWAxc0KHMg,284,1663197390,2022-09-14T23:16:30.000Z,110,"We display ads in order to support our app. However, we are always collecting feedback and might change how we show ads if that affects our users too much. So, thank you for your feedback! Please share your thoughts at: support@inspiredsquare.com
",1663216946.0,2022-09-15T04:42:26.000Z
A game with simple mechanics that I can lose myself in for periods at a time throughout the day. It has helped a bit with focus for a time after playing - I have some executive function impairment so focus is hard to maintain - I only give it 4 stars because of the ads. So many ads. Everything in America is buried in ads. It's ridiculous.,4,103189363269190834191,Zachary Pierce,https://play-lh.googleusercontent.com/a/ALm5wu0YlQZ8zvuRs0e0nE-rnuE1ADXVji53yNQcPzco=mo,282,1661819021,2022-08-30T00:23:41.000Z,219,"Dear user,
Thanks for supporting us and we are sorry for Ads. We will improve in the future and we will try to keep the Ads from interfering. Please let us know if you have any questions. Thank you.",1661861815.0,2022-08-30T12:16:55.000Z
Ad overload! Play the game for 20 seconds? Here's an ad! Combine two blocks? Have an ad! A prompt box opens? How about an ad! Close that box? Have one more ad! Watch an ad? Here's an ad for your trouble! Edit to address developer response to me: your claim of needing that many ads to keep the game alive is absolute nonsense and you know it. There is a clear difference between number of ads needed to keep the lights on and your pure ad-driven greed. There is no need for that many ads.,1,108831516480696455075,Scottie Taylor,https://play-lh.googleusercontent.com/a/ALm5wu3BtR3GAp7I8ZZtahD25ST-EWszEPjoiOJGfO7B=mo,286,1663653628,2022-09-20T06:00:28.000Z,0,"Hi, we are sincerely sorry for the ads. We understand your frustration and we will surely look into this matter. We will lower the number of ads in the game to not interrupt our amazing players in gameplay.
",1663759782.0,2022-09-21T11:29:42.000Z
"I love this game, it is addicting, & it involves a lot of strategy . It is challenging & really makes you use your brain. However, the incessant breaks for ads break your concentration, which makes the game much less appealing. I refuse to pay for ad free games, so I plan to uninstall it soon",5,108178843337540882585,Shannon E Burwell,https://play-lh.googleusercontent.com/a/ALm5wu2eG1nv53jALzOpDQMi2ntl9TmN6JmcbAH7TnOT=mo,282,1663504372,2022-09-18T12:32:52.000Z,32,"Hello, Thank you so much for reaching out and writing a humble review. We have forwarded your review to the concerned department. Please also know that we have already lowered the number of Ads in the game and have even made more requests to see if anymore changes could happen so that loyal users like you wont face issues like this.",1663758566.0,2022-09-21T11:09:26.000Z
"I have just downloaded your app, but first I read some of your comments listed. It was basically the same problem of overboard on the commercials. I won't even play chess anymore because of that. Games are my only time to play and use my mind at the same time. I have dropped many games that I really like. Games, today are nothing but maybe 2 seconds of the game and 2 minutes of commercials. How would you feel, if you were in the middle of a important move and then a commercial.",2,108984445403352533155,Audrey Hazen,https://play-lh.googleusercontent.com/a/ALm5wu3KWtzCa_n6ptBV8p_FmlenMN_Gb3n1XwQJGn97=mo,286,1663568674,2022-09-19T06:24:34.000Z,4,"Hi,
We are sorry for this, but to continue work on this free app we need revenue from Ads to manage the expenses of running the game.
If you don't want to see the Ads, you can purchase the Pro version by visiting our shop and purchasing Ad Free.
Thank you.
",1663574507.0,2022-09-19T08:01:47.000Z
"Nicely designed, but the ads! Not only do they pop up every few minutes, but they show up most when you have a victory in the game--so you can't even be happy about it. Not sure there's an overall goal to the game anyway, you just play until the ads wear you down. The devs say they'll find a way to keep the ads from interrupting game play so much, so I might wait a few weeks and give the game another try later.",2,105503706282868046613,Karen Carriere,https://play-lh.googleusercontent.com/a-/ACNPEu_8DRP74aqQVigvf4UFIoqDBm3pdVr_oKr5L45KNA,286,1663473776,2022-09-18T04:02:56.000Z,4,"Dear User, we are sorry for the inconvenience. We want to give you better user experience. Could you give us the screenshots of Ads that disturb you most? You can email us at support@inspiredsquare.com.",1663565891.0,2022-09-19T05:38:11.000Z
I don't know that I have ever given a game a 5 star rating. I guess some people might find a game to connect numbers boring I love it! Ads are not intrusive and only shown when you level up or if you choose to watch them to get more diamonds so you can swap numbers or smash one to get rid of it. This is how all games should be related to the amount of ads shown. i have been playing the same round for weeks now and continue to come back to the game several times a day.,5,108979263217487972370,KrisNINE11,https://play-lh.googleusercontent.com/a-/ACNPEu8-B-F8vGXNPUSD2jyOmngW7Vy7z4pb8mHeu5A7BGM,284,1663172720,2022-09-14T16:25:20.000Z,9,,,
"Too many ads. You can double your reward after each new number by watching an ad. If you skip the ad, one still pops up anyways. Ad breaks every three minutes while you're playing, or more frequently. The majority of the ads are 45-60 seconds, way too long. Frustrating. Game play is good, as broken up as it is.",1,108592026723151680282,Phil Audritsh,https://play-lh.googleusercontent.com/a-/ACNPEu-xTzLeDc2uXrKIPFvKFhcKofrKZEs2GtXbHfCD,282,1662423396,2022-09-06T00:16:36.000Z,36,"Dear user,
Thanks for supporting us and we are sorry for Ads. We will improve in the future and we will try to keep the Ads from interfering. Please let us know if you have any questions. Thank you.",1662113941.0,2022-09-02T10:19:01.000Z
"Great puzzle game, especially while pooping lol. I installed only to get rewards for a different game, but I ended up liking it enough to not uninstall. On that note, the devs didn't give enough time to acquire all the rewards. That was very disappointing considering how much time I invested in this game. -1 star for the overly aggressive ads. Especially to get my rewards, I was basically forced to pay to remove the ads. If you can't afford it, make sure you're in airplane mode while playing.",4,118199660824222192692,Leon Ziemba,https://play-lh.googleusercontent.com/a-/ACNPEu-CQip3ucUUPncFwxi0Xyf3Z_Kp0a8YptSvr4p4iS4,280,1661646248,2022-08-28T00:24:08.000Z,208,"Thank you for your review! If you have any suggestions on how we could improve and enhance your user experience, please don't hesitate to share them with us.",1661776076.0,2022-08-29T12:27:56.000Z
"The game itself is fun, which is why it gets 2 stars instead of 1. But the ADS. You spend 10 times as much time waiting through ads as you do playing the game. There are banner ads at the bottom of the screen, ads that pop up and interrupt game play, ads that you can watch voluntarily to get a tiny bit further in the game. However, you have to watch 3-4 ads to get one move. Your score is entirely dependent on how many ads you are willing to watch. Gameplay isn't worth the ads.",2,107594671669456014632,Yaz CAMPANELLA,https://play-lh.googleusercontent.com/a-/ACNPEu93GltvST9OVHXaYvaBKeRUsuduDoqgvOMdJxC12g,263,1660144993,2022-08-10T15:23:13.000Z,228,"Dear user,
Thanks for supporting us and we are sorry for Ads. We will improve in the future and we will try to keep the Ads from interfering. Please let us know if you have any questions. Thank you.",1660202863.0,2022-08-11T07:27:43.000Z
"Excellent game, lots of fun. I would love to see a way to save progress to something other than Facebook. It's an Android app, so why not be able to save progress to Google Drive? I'd also like to see the larger blocks show powers of two. Numbers like 33, 67, 134, 268, and 536 look really strange to me. Just make it 32, 64, 128, 256, and 512. We are combining blocks that are powers of two after all.",5,103100517349212692464,Kevin Pieckiel,https://play-lh.googleusercontent.com/a-/ACNPEu-Csl8swdjTtFfWdNFTYtT1mvChfuWV0RpH5uSGmw,284,1662963359,2022-09-12T06:15:59.000Z,43,,,
